"field_fvid","year","potato_intensity_classic","potato_intensity_weighted"
63976,2023,0.00968668998954946,0.0111133700777138
63976,2024,0.0133807723606893,0.0143385023847979
64378,2014,0.0763637758692088,0.086446844745818
64378,2015,0.0817039878370096,0.0745208242122518
64378,2016,0.0508468936335427,0.050810401103429
64378,2017,0.0763511942466065,0.0821838337197668
64378,2018,0.0712317858315975,0.0573301424148242
64378,2019,0.0486863409944786,0.0487582005972939
64378,2020,0.0560588676694731,0.058345536146962
64378,2021,0.0686573908391193,0.0641810250433951
64378,2022,0.0507459206333983,0.0597651749150057
64378,2023,0.075355079329372,0.0844618393077553
64378,2024,0.0672941376419199,0.0610805635118801
64509,2014,0.182662828984346,0.190941709470715
64509,2015,0.184088063423107,0.188159738095892
64509,2016,0.193645186195264,0.193902370786584
64509,2017,0.186274824488049,0.186064107692101
64509,2018,0.183312845687731,0.172078087557109
64509,2019,0.178784208230065,0.17892080692799
64509,2020,0.196116462083413,0.206318798893508
64509,2021,0.199207447667589,0.213203608004393
64509,2022,0.196242356158529,0.198569438570701
64509,2023,0.210295598396517,0.204682978275529
64509,2024,0.218189896789135,0.215688610731178
64511,2014,0.137480994926494,0.130452198384556
64511,2015,0.113152275605489,0.106959688263055
64511,2016,0.105237578221463,0.107336622014534
64511,2017,0.118389877313938,0.128011391257477
64511,2018,0.128710482894525,0.126110168257124
64511,2019,0.121552149245472,0.132048710806373
64511,2020,0.153127061046541,0.166490668913661
64511,2021,0.14830550797892,0.145506752405421
64511,2022,0.139894203836657,0.137806704825439
64511,2023,0.158109137767886,0.159095596202895
64511,2024,0.16556998641246,0.167669334868649
64512,2014,0.164101899440833,0.157103745796496
64512,2015,0.130807488302475,0.12569205721553
64512,2016,0.135438978039538,0.139001098683986
64512,2017,0.149277682724212,0.153605339889382
64512,2018,0.147073367700177,0.146101551601982
64512,2019,0.146892348203578,0.159691187400047
64512,2020,0.175056074396744,0.180955559553444
64512,2021,0.163584121783947,0.160395151302481
64512,2022,0.160770086105649,0.160927618462578
64512,2023,0.169842537987517,0.164713782184478
64512,2024,0.170153574068905,0.171232088022411
64523,2014,0.107450456469612,0.111358521413668
64523,2015,0.100658655745847,0.111678413033012
64523,2016,0.100409312841069,0.104196407966931
64523,2017,0.110674813050886,0.103378748657619
64523,2018,0.131932967884301,0.140174508298623
64523,2019,0.119725754138104,0.127192709646604
64523,2020,0.102475494130465,0.0946704020303844
64523,2021,0.114653155336533,0.106878886179545
64523,2022,0.103568658461802,0.08283911791386
64523,2023,0.0846315104015,0.090441682317388
64523,2024,0.104730164720217,0.126724793357497
64573,2014,0.167904597631289,0.162835628699437
64573,2015,0.159607407089879,0.175564462731409
64573,2016,0.157117995438116,0.158694893944852
64573,2017,0.17420038834339,0.172981072004115
64573,2018,0.171540068578473,0.16758237408396
64573,2019,0.168539824826065,0.166945184382496
64573,2020,0.142075919481739,0.135355767109001
64573,2021,0.175452851089878,0.179958246872054
64573,2022,0.168937331005858,0.177273606240696
64573,2023,0.210397332301455,0.242729262925714
64573,2024,0.20991545553521,0.228336524039514
64575,2014,0.25755797235746,0.257035631071032
64575,2015,0.290634143757757,0.297451153743447
64575,2016,0.28474558722297,0.2516015157622
64575,2017,0.24742421976341,0.25814460446872
64575,2018,0.276231210453096,0.290405745908271
64575,2019,0.280412056517796,0.272191347415794
64575,2020,0.280266161829111,0.304745684220288
64575,2021,0.340751424515588,0.363160811359386
64575,2022,0.370053239044122,0.399871645182588
64575,2023,0.325070446278122,0.316285125585236
64575,2024,0.364311063719308,0.347192010886395
64577,2014,0.131663536022986,0.123564786092799
64577,2015,0.188937280543025,0.184909596623474
64577,2016,0.191328976745993,0.198640151405329
64577,2017,0.141079983030385,0.147730418465393
64577,2018,0.167477106342313,0.173565211139711
64577,2019,0.196014448199427,0.176759905530277
64577,2020,0.15212942724606,0.143512710413193
64577,2021,0.166706158359107,0.193807101482448
64577,2022,0.187553395568725,0.185850370020838
64577,2023,0.179649727668528,0.183021245348713
64577,2024,0.186893517797871,0.194231382846113
167014,2014,0.0546575818163731,0.0501161951116793
167014,2015,0.0550691300426682,0.0476683616376125
167014,2016,0.0265691633557739,0.029319901726582
167014,2017,0.0329260335086435,0.0318371271849601
167014,2018,0.0359710050067674,0.0264125780183135
167014,2019,0.0230662962195655,0.0201623842342131
167014,2020,0.0295253044940845,0.0390099930832804
167014,2021,0.0326519162510341,0.0343871612833607
167014,2022,0.0428692157338057,0.0519056349146047
167014,2023,0.0636449885495549,0.0777929796991526
167014,2024,0.0763414102350657,0.0834788275433077
201506,2014,0.176646989028883,0.176275903754762
201506,2015,0.184058637706786,0.188234757994349
201506,2016,0.192830872902019,0.191775053870787
201506,2017,0.198825000325135,0.207650952131414
201506,2018,0.205303176636666,0.217754254792816
201506,2019,0.210654775798639,0.208145637885997
201506,2020,0.201455622838342,0.193436641601838
201506,2021,0.208309292038962,0.202600724435457
201506,2022,0.188573925423909,0.180424871958681
201506,2023,0.184710625709182,0.187506366729279
201506,2024,0.194755269446431,0.201503006360371
202291,2014,0.273352097085658,0.286302758134832
202291,2015,0.240871340656014,0.23965986942253
202291,2016,0.277984401551532,0.27473296836761
202291,2017,0.23484518046931,0.243943768231894
202291,2018,0.253171715113806,0.220123062675984
202291,2019,0.240299978545192,0.260061144084712
202291,2020,0.24475325009804,0.231857747473978
202291,2021,0.231186033358464,0.243024848705757
202291,2022,0.268288655009394,0.289672807385947
202291,2023,0.28335405600914,0.279813278649585
202291,2024,0.238716527731454,0.235294699297058
202316,2014,0.108986660813477,0.0922766687302972
202316,2015,0.177391149793271,0.191480012559403
202316,2016,0.147269044002946,0.14651143159038
202316,2017,0.107054131516731,0.102456262791317
202316,2018,0.121883783840949,0.115012803555445
202316,2019,0.165720975414176,0.147616704431465
202316,2020,0.112166355706672,0.138650910547832
202316,2021,0.122282280428056,0.132283802143315
202316,2022,0.148237607518073,0.139816433019244
202316,2023,0.16525046336238,0.166999908190102
202316,2024,0.142683529779171,0.147536693253632
202318,2014,0.114254657362056,0.0940033984113243
202318,2015,0.15459867657961,0.152491655922724
202318,2016,0.126496883430888,0.127466261316443
202318,2017,0.0924789679144966,0.0857252406752367
202318,2018,0.103226394642748,0.103310278902828
202318,2019,0.144338802179018,0.137549542066421
202318,2020,0.116066664581346,0.138889521976047
202318,2021,0.118271509178866,0.130382872365054
202318,2022,0.142378306139881,0.131561638076213
202318,2023,0.159214540312248,0.160573953849289
202318,2024,0.143667699300859,0.150239100104066
247583,2014,0.105085134945182,0.104262215482931
247583,2015,0.0986961771695213,0.10063740416444
247583,2016,0.0947682690401043,0.109222995033067
247583,2017,0.101948851887615,0.107640523791635
247583,2018,0.130335282451259,0.126988233598357
247583,2019,0.118910565350898,0.125501919236534
247583,2020,0.135159868001978,0.14435080220127
247583,2021,0.120536279395151,0.116409181781035
247583,2022,0.126629186354201,0.116392218686337
247583,2023,0.138322982577373,0.147002810709483
247583,2024,0.137910804804719,0.142166966684532
247584,2014,0.0797992308118778,0.0665100028325602
247584,2015,0.102807039334301,0.103304607964113
247584,2016,0.0896256631374114,0.08628871405009
247584,2017,0.0823144550811898,0.0900848415147616
247584,2018,0.0856301540235559,0.0910447967502267
247584,2019,0.099056232710835,0.0848782098878398
247584,2020,0.0807553366998218,0.0847523210347178
247584,2021,0.0939598676730613,0.0970945462875875
247584,2022,0.087289118780468,0.0883280240860537
247584,2023,0.0713684221071443,0.0610952636328865
247584,2024,0.0579423434198652,0.0373057895971718
247585,2014,0.106917828924472,0.0913776695875212
247585,2015,0.125128979990742,0.120063288030919
247585,2016,0.121439218514871,0.111862335166046
247585,2017,0.0968413564869846,0.105047789066518
247585,2018,0.102238167330177,0.11166548716546
247585,2019,0.115842581027416,0.100260120884132
247585,2020,0.0974993945711041,0.0953988445326955
247585,2021,0.11676222737091,0.128512474807379
247585,2022,0.110320575030256,0.112520838521414
247585,2023,0.0882553663267012,0.0778701159333408
247585,2024,0.0746509526294624,0.0484516604911071
247608,2014,0.0529099990943637,0.0590717463926415
247608,2015,0.0610217068116839,0.0782909823056177
247608,2016,0.0749278730382958,0.0812971999470491
247608,2017,0.0794861964142233,0.0641919329206214
247608,2018,0.0504486418706683,0.0404564807150216
247608,2019,0.0963450950505153,0.113382099067089
247608,2020,0.081573727099983,0.0935040230771272
247608,2021,0.0810263301563984,0.0887472390498178
247608,2022,0.105117758259631,0.109761533156077
247608,2023,0.151339447265642,0.15451837534536
247608,2024,0.133435106450897,0.163973157207861
247618,2014,0.020240830040948,0.0206229764931528
247618,2015,0.0367285951473732,0.0430540703333445
247618,2016,0.0502884152790176,0.053580748371274
247618,2017,0.0443653389806758,0.0533776228738091
247618,2018,0.0580968880671399,0.0668676027388027
247618,2019,0.0752001203519576,0.0760498212413639
247618,2020,0.0582792559330336,0.0519597109463459
247618,2021,0.0497358589780923,0.041063840464153
247618,2022,0.0562991830771906,0.051983773898827
247618,2023,0.0398780073257371,0.0341271794792266
247618,2024,0.0227503634286199,0.0208362850670601
247619,2014,0.0175057077886671,0.018403285131693
247619,2015,0.0337312643103824,0.0397804867090776
247619,2016,0.0505748323583836,0.0567791882199249
247619,2017,0.0448624991397962,0.0542818934048538
247619,2018,0.0575902672833256,0.0654531686879161
247619,2019,0.0780022731046168,0.0803188833458692
247619,2020,0.0621331333906072,0.0550819969612547
247619,2021,0.0501506765335522,0.0426426473502688
247619,2022,0.0602554469826354,0.0571280218919468
247619,2023,0.0448472126574459,0.0374879240187468
247619,2024,0.0244097304060088,0.0225388531329315
247765,2014,0.0394412860438115,0.0470723788668902
247765,2015,0.0464596871505586,0.0477250165144537
247765,2016,0.0672266736534553,0.0668500983024288
247765,2017,0.051032053322455,0.0459837749626143
247765,2018,0.0416660484638022,0.041201776991655
247765,2019,0.0493089775074642,0.0473120918346362
247765,2020,0.0679784121947623,0.0757912234731458
247765,2021,0.061994396843334,0.0777700379940057
247765,2022,0.0753225937673399,0.0808614684642415
247765,2023,0.0991940088137106,0.107768315422272
247765,2024,0.0925362379222272,0.0836063586628113
251212,2014,0.0273278172097767,0.0376211116248913
251212,2015,0.0361368429075707,0.0434084530725575
251212,2016,0.0292327303380441,0.032764042428056
251212,2017,0.0488060632470259,0.0556420204970109
251212,2018,0.0583597245517213,0.0553385623060711
251212,2019,0.0391859254506499,0.0363099279579282
251212,2020,0.0522404392440747,0.0599020896476781
251212,2021,0.0605135630841826,0.0576783532911884
251212,2022,0.0436866138110438,0.042084471656199
251212,2023,0.0467089792333383,0.0485247723144109
251212,2024,0.0473458899869847,0.0344412376618063
278930,2014,0.00261306610177327,0.00251116038119758
278930,2015,0.0090586029281859,0.0127223854598799
278930,2016,0.00918598507890552,0.010212379753363
278930,2017,0.0106415498233703,0.0129973003655141
278930,2018,0.0109472669850974,0.0100870278446554
278930,2019,0.0218766555168405,0.0248234292701544
278930,2020,0.016230994476762,0.01920402281035
278930,2021,0.0191971164410715,0.0192467565281568
278930,2022,0.0229892783551357,0.0250149032096931
278930,2023,0.0227854669139844,0.0176490354429936
278930,2024,0.015244443591383,0.0158709980211947
282276,2014,0.000767078667161178,0.00108029220512516
282276,2015,0.00272876378840942,0.00409407451815184
282276,2016,0.00728904478455793,0.0108274156325063
282276,2017,0.00713190679014617,0.00856757690529425
282276,2018,0.00713190679014617,0.00619027464191219
282276,2019,0.0175787326446243,0.0220286130060254
282276,2020,0.0161775289865898,0.0171031712298402
282276,2021,0.012619007011475,0.0134227206529432
282276,2022,0.0344679880539088,0.0458011962541485
282276,2023,0.0346463230649314,0.0346090919212165
282276,2024,0.0241740207803072,0.0238221210526942
354740,2014,0.0796467327939794,0.0736126307433169
354740,2015,0.121484490939192,0.130460794922476
354740,2016,0.117681578252031,0.124324889496348
354740,2017,0.0954521668327356,0.0932466025934052
354740,2018,0.116027834474279,0.124224511954719
354740,2019,0.172505381144875,0.184357331554037
354740,2020,0.124646042079931,0.130487047841323
354740,2021,0.122843036792574,0.120292283222686
354740,2022,0.16224555157379,0.153164368108256
354740,2023,0.164374404017018,0.1654259032946
354740,2024,0.117465977825584,0.131262489393948
354743,2014,0.10727179529257,0.117155046714068
354743,2015,0.146881646234591,0.174597181047916
354743,2016,0.150925137369936,0.140018713238768
354743,2017,0.113930777810974,0.0992455790257628
354743,2018,0.176369966462564,0.199444627782912
354743,2019,0.173810521398167,0.175046141320801
354743,2020,0.128610145681469,0.134974740758286
354743,2021,0.184791079422348,0.200121662701644
354743,2022,0.219224886463238,0.205449559539318
354743,2023,0.157477836994526,0.167638822964527
354743,2024,0.166138678930496,0.163972449551713
354744,2014,0.0462352817787561,0.0400526213329666
354744,2015,0.0604522573495335,0.0499493272672316
354744,2016,0.0658521203490296,0.0803692886564045
354744,2017,0.0544421044661102,0.0607078700788808
354744,2018,0.0518147307784632,0.0494336357584061
354744,2019,0.0926084172165172,0.101467818453198
354744,2020,0.0794959799387465,0.074052750445258
354744,2021,0.0580141596661681,0.0623217705170624
354744,2022,0.0714169841368531,0.0676110462849676
354744,2023,0.0957030341878364,0.091155268825884
354744,2024,0.061125596705309,0.0709309545800055
354745,2014,0.041226754657122,0.0354517239682472
354745,2015,0.0503552037525373,0.0386213835909495
354745,2016,0.0572065247009984,0.0724070295108499
354745,2017,0.0495982499278158,0.056205704907738
354745,2018,0.0439415597698984,0.0412000029641977
354745,2019,0.0789004865832141,0.08617643733748
354745,2020,0.0708988756271635,0.0634521680580674
354745,2021,0.0491619558525898,0.0541617237288029
354745,2022,0.0592475983814563,0.057451326289938
354745,2023,0.0835533917634826,0.0797388304985613
354745,2024,0.0547852374753514,0.0635643970604303
354746,2014,0.0545696309818585,0.0477412672868453
354746,2015,0.0792639849150183,0.0725769183923138
354746,2016,0.0826778265547923,0.0967263039302288
354746,2017,0.065683900585963,0.0721392982487855
354746,2018,0.0690974843938136,0.0672675804048906
354746,2019,0.117906469034709,0.127154439867545
354746,2020,0.0943585544581899,0.0916312873278649
354746,2021,0.0733858622545359,0.0757946626786325
354746,2022,0.0917210358122311,0.0848636010267669
354746,2023,0.116291821652187,0.11226414784071
354746,2024,0.0735462273864127,0.0851769044409489
354747,2014,0.0864431356925066,0.0964027180409392
354747,2015,0.0953012655063067,0.117339519899114
354747,2016,0.103476729609587,0.100302183542102
354747,2017,0.0775757773995526,0.066234547507992
354747,2018,0.129464519186846,0.134754884698627
354747,2019,0.105167919774872,0.107595441867459
354747,2020,0.0844870265856029,0.0878224937160638
354747,2021,0.132401123722082,0.154246732226753
354747,2022,0.146370063668104,0.13381919806518
354747,2023,0.093971793277908,0.0920776558493044
354747,2024,0.111889082833558,0.106611270913866
354752,2014,0.0375381338811784,0.0403461978869573
354752,2015,0.0488243369886099,0.0543837950919758
354752,2016,0.0711276981553867,0.0850897103137355
354752,2017,0.0736022606931489,0.0722749159266445
354752,2018,0.0682708593584792,0.0760164614105369
354752,2019,0.093043574186198,0.0956310585050197
354752,2020,0.0844684698310195,0.0768750016830674
354752,2021,0.0712080835445371,0.0735988954798864
354752,2022,0.0936088587426505,0.0980919312932678
354752,2023,0.0822661262814192,0.0762600566586074
354752,2024,0.0845859096686255,0.0950758704241208
354754,2014,0.0312489646903403,0.0321076796823861
354754,2015,0.0312961369882838,0.0303950227447478
354754,2016,0.034476480154087,0.0270024852052592
354754,2017,0.0268448786336975,0.0282225947759443
354754,2018,0.0347644014865249,0.0417629512905237
354754,2019,0.0373330715161023,0.0414525115582454
354754,2020,0.0483979272756034,0.056153245277855
354754,2021,0.0542887798960171,0.056878198676616
354754,2022,0.0555203396371984,0.0535468079019599
354754,2023,0.0519105425207408,0.051512348887943
354754,2024,0.0664528464664962,0.0697237020538517
354755,2014,0.0292473991979549,0.0311476471970793
354755,2015,0.0435142000796868,0.0452614370344674
354755,2016,0.0432369500591081,0.0446038819055825
354755,2017,0.0322756513506258,0.0302340259361231
354755,2018,0.0274664257858342,0.0195601358821901
354755,2019,0.0304415648992727,0.0233033798714639
354755,2020,0.0206096774238281,0.0206326353493382
354755,2021,0.0188317676917244,0.0246467382189002
354755,2022,0.0254390227449644,0.0294240347939686
354755,2023,0.0283276701044165,0.0258434332076763
354755,2024,0.0224801281302096,0.0195536924670779
354759,2014,0.0513326543685512,0.0540630127110142
354759,2015,0.0560712703755347,0.0532145824974351
354759,2016,0.0525422829643557,0.0402342890696331
354759,2017,0.0495499173814648,0.0559623758112857
354759,2018,0.0527693287974003,0.0575751924191479
354759,2019,0.0580185694226514,0.0633388104529976
354759,2020,0.0674455102281869,0.0759733098972777
354759,2021,0.0741972909876892,0.070454571117762
354759,2022,0.0880082522920475,0.101982590692234
354759,2023,0.093873570104218,0.100551492016853
354759,2024,0.0904313404817732,0.086876646911022
354773,2014,0.204797657830219,0.19364569800094
354773,2015,0.227590040572702,0.215013115561591
354773,2016,0.178516080669292,0.165889688703096
354773,2017,0.194647369314523,0.2168477773193
354773,2018,0.229535874612005,0.249201997515613
354773,2019,0.215110894870844,0.207134848452766
354773,2020,0.223102739303415,0.238384261054161
354773,2021,0.237571560474859,0.214871303237834
354773,2022,0.243199282120661,0.255523767995185
354773,2023,0.246209539006107,0.276711112065197
354773,2024,0.248667332738346,0.233182397758047
354774,2014,0.231101229485976,0.219903726943079
354774,2015,0.232863673090466,0.2163693872571
354774,2016,0.207399148539416,0.195296117515071
354774,2017,0.232693493832031,0.260430574463902
354774,2018,0.242674256218508,0.26239061972279
354774,2019,0.241107326970008,0.239505338170959
354774,2020,0.271254582856662,0.282881059134726
354774,2021,0.261470768879924,0.232704462842737
354774,2022,0.264381317573672,0.28466596083431
354774,2023,0.276773080550281,0.296716336473667
354774,2024,0.270145978368582,0.251419609841747
354775,2014,0.34174889710837,0.32817776790334
354775,2015,0.295420019815663,0.293486786434276
354775,2016,0.275859337093331,0.252791281072997
354775,2017,0.263402036086281,0.281292837103903
354775,2018,0.259297676264442,0.214339152047825
354775,2019,0.279505726953041,0.315444657369046
354775,2020,0.264411011079135,0.276343539495248
354775,2021,0.303114550597136,0.310490269576147
354775,2022,0.328744738032282,0.372623733497694
354775,2023,0.367119744662731,0.347847492177032
354775,2024,0.319392975894778,0.333467693418902
354776,2014,0.371113792354011,0.357604319316343
354776,2015,0.316663133299795,0.321700699265239
354776,2016,0.314604177853723,0.291550246729374
354776,2017,0.276383493667433,0.291642485915739
354776,2018,0.275788429055987,0.215078486261451
354776,2019,0.286699409452533,0.317252326326916
354776,2020,0.268994037250643,0.279977880239821
354776,2021,0.281753471560552,0.286982850236854
354776,2022,0.324809679549687,0.369785671502834
354776,2023,0.353814636335113,0.325421204530172
354776,2024,0.288077525339454,0.292024457176496
354777,2014,0.369087670884487,0.355973969703717
354777,2015,0.338540979559088,0.346384861478886
354777,2016,0.32751238650218,0.304836711657669
354777,2017,0.288680256831297,0.29104731250998
354777,2018,0.286693296070817,0.240721910379239
354777,2019,0.288587807467955,0.300115452201019
354777,2020,0.268256380089458,0.283473919484203
354777,2021,0.287010229715006,0.296610385528777
354777,2022,0.320434681638452,0.352029125182556
354777,2023,0.336487759390401,0.317874044369346
354777,2024,0.302301641446696,0.303692568511755
354778,2014,0.000560481463211739,0.000713340044087668
354778,2015,0.00871293910992795,0.0141139423008774
354778,2016,0.0088148448305119,0.0115068542826047
354778,2017,0.00912056199226376,0.00907810127535378
354778,2018,0.00873841554007394,0.00612283537841915
354778,2019,0.00891675055109586,0.00359217665058433
354778,2020,0.00203811441167905,0.00274296231238472
354778,2021,0.00224192585284696,0.00270050159547474
354778,2022,0.00277693088591271,0.00335439663588844
354778,2023,0.00458575742627787,0.00552838534167943
354778,2024,0.00435646955496397,0.00399979953292014
354779,2014,0.0131916737336737,0.0140350865780203
354779,2015,0.0237014228779279,0.0274491408213295
354779,2016,0.0181776567576724,0.0196335879625087
354779,2017,0.0202157711693953,0.0171410692637996
354779,2018,0.0253874864891422,0.0293837843362882
354779,2019,0.0244958114340134,0.0213034352921055
354779,2020,0.0300893020068003,0.0402719279232796
354779,2021,0.0365354664563642,0.0410706894374411
354779,2022,0.0357208526124127,0.0311012110992491
354779,2023,0.0417842429872884,0.0482812163155245
354779,2024,0.0415549551159696,0.0343531353197617
371811,2014,0.0160808117086393,0.0241925367339449
371811,2015,0.0320035805498381,0.0454975963837927
371811,2016,0.0419826250947949,0.0515039378256846
371811,2017,0.0485045912121499,0.0484221337065878
371811,2018,0.0607790462559174,0.0650336100902857
371811,2019,0.0588556244786308,0.0558350259245496
371811,2020,0.0486140995599717,0.0458126064533018
371811,2021,0.0590926284221871,0.0637463229955081
371811,2022,0.0621592776440789,0.0600722664704336
371811,2023,0.0526783629740149,0.0563306562600486
371811,2024,0.0702952657211871,0.079193804433567
371812,2014,0.0575762286182687,0.0788521270932893
371812,2015,0.0795114349717254,0.0973227067825076
371812,2016,0.065579242659109,0.0708613558421714
371812,2017,0.0848744238756628,0.0824340651572273
371812,2018,0.0796517556962684,0.0542275119658177
371812,2019,0.0546564662555756,0.0475485422455705
371812,2020,0.0618946838863273,0.0790560721069392
371812,2021,0.0849135729135266,0.0968317865737347
371812,2022,0.0660779473232626,0.0705670098202115
371812,2023,0.0719404377262714,0.0583967661512831
371812,2024,0.060017468419166,0.034416620242526
380667,2014,0.053454750066943,0.0515897598939804
380667,2015,0.0719908855733526,0.0789596205901846
380667,2016,0.0693816626262119,0.0593210840562122
380667,2017,0.0402635167622624,0.0383600439045295
380667,2018,0.078887044808385,0.0921264249495128
380667,2019,0.0756449018952365,0.0730053097736563
380667,2020,0.049142918667405,0.0488084811473768
380667,2021,0.0918639773597352,0.107987698069271
380667,2022,0.0919962881213372,0.0797530709424167
380667,2023,0.0529305019163566,0.0511655511927408
380667,2024,0.0822275563253078,0.0895250409958126
380668,2014,0.110019010541137,0.0977251318917185
380668,2015,0.126881852864729,0.143013976444273
380668,2016,0.150345404549229,0.153307499436889
380668,2017,0.117511873209576,0.112725463033562
380668,2018,0.133150741984036,0.143434640085813
380668,2019,0.161762334733494,0.154692728731306
380668,2020,0.120712478799403,0.114317371996257
380668,2021,0.129895512428244,0.141972409058717
380668,2022,0.141293125506706,0.12720302515982
380668,2023,0.122419395474333,0.118528901392407
380668,2024,0.109568396587071,0.111945774062365
380669,2014,0.0732574602112593,0.0715968678587123
380669,2015,0.106312963760425,0.115245513573489
380669,2016,0.0948754650070594,0.0984869292412142
380669,2017,0.0885444626036458,0.093094546297047
380669,2018,0.12225030886485,0.133555868860244
380669,2019,0.123967888700126,0.116463128876509
380669,2020,0.0904333799789297,0.0873174505596699
380669,2021,0.131110066300165,0.143646538023286
380669,2022,0.158068724704619,0.17110705198884
380669,2023,0.118457682911465,0.12237521752979
380669,2024,0.148156509581151,0.156044730646659
380670,2014,0.118257167427777,0.117190586256952
380670,2015,0.122389791982039,0.138999180065659
380670,2016,0.13543228016013,0.135950160072736
380670,2017,0.133215830737344,0.135602123027776
380670,2018,0.146590534063355,0.150641145623007
380670,2019,0.137308790453209,0.127410035555419
380670,2020,0.112037549859688,0.100749354033114
380670,2021,0.138328803270211,0.144969837098513
380670,2022,0.127705131898926,0.125950173398051
380670,2023,0.108063226756761,0.110089587035813
380670,2024,0.151379413393998,0.171894557132484
380671,2014,0.111726515895317,0.109092217004975
380671,2015,0.118154151605539,0.134649445348488
380671,2016,0.130396184264919,0.130807191299168
380671,2017,0.124498697654743,0.126002790904141
380671,2018,0.140300825081217,0.145689118085298
380671,2019,0.133867487507033,0.123845904682785
380671,2020,0.104200746684437,0.0925782411180668
380671,2021,0.131470750589209,0.1388371285504
380671,2022,0.124196912849683,0.1215514764814
380671,2023,0.103025571878122,0.106052830311642
380671,2024,0.142656981566795,0.162687050791282
380672,2014,0.0350809630522649,0.0327332549234616
380672,2015,0.0468083299169919,0.0432712557103559
380672,2016,0.0469882445475295,0.0420934276487449
380672,2017,0.026456381521543,0.0290895086880861
380672,2018,0.0447648839080403,0.0525833204144218
380672,2019,0.0530550545935013,0.0544587449305073
380672,2020,0.0500268168333805,0.053958318936788
380672,2021,0.0498546300266366,0.0514206838918078
380672,2022,0.0733286471890459,0.0765846650421286
380672,2023,0.0543669845901186,0.0528516172144179
380672,2024,0.0516259649805303,0.0469579754871635
380674,2014,0.0911509235544929,0.0802195825375549
380674,2015,0.130806999890693,0.147648365596712
380674,2016,0.131882551554329,0.147067141700425
380674,2017,0.116864192504863,0.119385938193663
380674,2018,0.153975004388246,0.167593761958162
380674,2019,0.172260802755491,0.159094363165831
380674,2020,0.121323755622839,0.114591441270237
380674,2021,0.161400597467708,0.183966035204682
380674,2022,0.193323247695819,0.199649900106978
380674,2023,0.165413838923275,0.175855690853586
380674,2024,0.189081388318625,0.202989262875163
380676,2014,0.0683197192911122,0.0677478290862341
380676,2015,0.089496500248747,0.101742835386987
380676,2016,0.0822664478079661,0.0838933470077277
380676,2017,0.0813885877763277,0.0858784351351645
380676,2018,0.0932175014810705,0.0893221939582762
380676,2019,0.0840208540879042,0.0695530003643333
380676,2020,0.0753709407630961,0.0838977728581419
380676,2021,0.0862454862533858,0.0888810467912491
380676,2022,0.0687030495359168,0.0603023942410978
380676,2023,0.0634657910471366,0.0592459016630461
380676,2024,0.0715365656827552,0.0628452359397788
380677,2014,0.155549215888142,0.141491085419624
380677,2015,0.163333783017146,0.173635765568139
380677,2016,0.180495890099143,0.177914372844056
380677,2017,0.150834307007798,0.142237212464449
380677,2018,0.162396580698678,0.177729758285213
380677,2019,0.194792054844625,0.195274584590363
380677,2020,0.162731227680453,0.160903606479765
380677,2021,0.167945278543649,0.174073150306573
380677,2022,0.172034099093364,0.149394228028322
380677,2023,0.160488587835018,0.158577657723319
380677,2024,0.134602536970004,0.133615063541333
389947,2014,0.0739695116851815,0.0655741664887032
389947,2015,0.0700270125761708,0.072629513167526
389947,2016,0.0598994735351646,0.0494145577928582
389947,2017,0.0767666660987401,0.0817725634381934
389947,2018,0.0741551872673898,0.087797385171028
389947,2019,0.102037784500715,0.117364523602346
389947,2020,0.10084868844572,0.113081952584332
389947,2021,0.102569377667411,0.0824609206226331
389947,2022,0.119238898330863,0.12837815932964
389947,2023,0.127662746510163,0.134285317283934
389947,2024,0.101893632846473,0.103068079861509
391568,2014,0.19234601085036,0.201857690620926
391568,2015,0.193144740584569,0.179912992454548
391568,2016,0.204495819768942,0.204594071159036
391568,2017,0.218824118527637,0.229051084202484
391568,2018,0.202114300866743,0.210581138153203
391568,2019,0.20612155495849,0.208418618685659
391568,2020,0.210275959764252,0.18880608049284
391568,2021,0.217073082694316,0.219105291020874
391568,2022,0.206480374444944,0.221715369340245
391568,2023,0.2265085315931,0.240740266565454
391568,2024,0.245287122280093,0.26174398800078
391569,2014,0.199606393442497,0.205706788660405
391569,2015,0.197568834976743,0.182996916133097
391569,2016,0.212436837464404,0.205726893467128
391569,2017,0.232852696829389,0.255061652505517
391569,2018,0.205491865171214,0.21414931222146
391569,2019,0.213901525468918,0.212890455147186
391569,2020,0.227635289462884,0.208305145267681
391569,2021,0.238817741155638,0.239650390594255
391569,2022,0.230780125721202,0.266795489344839
391569,2023,0.25653469680054,0.269498291229075
391569,2024,0.280383250844789,0.290972747018775
391580,2014,0.232095862499755,0.227268251181382
391580,2015,0.261824527777669,0.273559869141036
391580,2016,0.249713625545584,0.20800311981923
391580,2017,0.190727806082448,0.182959972635322
391580,2018,0.234347569259077,0.254720408995373
391580,2019,0.230008019786437,0.221045153770598
391580,2020,0.207814052009795,0.231042773006955
391580,2021,0.258385669999423,0.267775545590488
391580,2022,0.257717396029667,0.238727926972374
391580,2023,0.231938244365834,0.24519324724363
391580,2024,0.261304048737217,0.261264107602241
391588,2014,0.112017051769028,0.0894745329070893
391588,2015,0.111476821274183,0.113440742277442
391588,2016,0.108321699265036,0.121478493218327
391588,2017,0.111143505203851,0.119967751220196
