"field_fvid","year","potato_prop_classic","potato_prop_weighted"
63482,2021,0.4,0.4
63482,2022,0.4,0.266666666666667
63482,2023,0.2,0.133333333333333
63482,2024,0.4,0.4
63485,2014,0.4,0.333333333333333
63485,2015,0.2,0.2
63485,2016,0.4,0.466666666666667
63485,2017,0.4,0.333333333333333
63485,2018,0.4,0.533333333333333
63485,2019,0.4,0.4
63485,2020,0.4,0.266666666666667
63485,2021,0.4,0.466666666666667
63485,2022,0.4,0.333333333333333
63485,2023,0.2,0.2
63485,2024,0.2,0.133333333333333
63486,2014,0,0
63486,2015,0,0
63486,2016,0,0
63486,2017,0,0
63486,2018,0,0
63486,2019,0,0
63486,2020,0,0
63486,2021,0,0
63486,2022,0,0
63486,2023,0.2,0.333333333333333
63486,2024,0.2,0.266666666666667
63487,2014,0,0
63487,2015,0,0
63487,2016,0,0
63487,2017,0.2,0.333333333333333
63487,2018,0.2,0.266666666666667
63487,2019,0.2,0.2
63487,2020,0.2,0.133333333333333
63487,2021,0.4,0.4
63487,2022,0.2,0.266666666666667
63487,2023,0.4,0.533333333333333
63487,2024,0.4,0.4
63489,2014,0.2,0.2
63489,2015,0.2,0.133333333333333
63489,2016,0.2,0.0666666666666667
63489,2017,0,0
63489,2018,0.2,0.333333333333333
63489,2019,0.2,0.266666666666667
63489,2020,0.4,0.533333333333333
63489,2021,0.4,0.4
63489,2022,0.4,0.266666666666667
63489,2023,0.4,0.466666666666667
63489,2024,0.4,0.333333333333333
63495,2014,0.2,0.133333333333333
63495,2015,0.2,0.0666666666666667
63495,2016,0,0
63495,2017,0.2,0.333333333333333
63495,2018,0.2,0.266666666666667
63495,2019,0.2,0.2
63495,2020,0.2,0.133333333333333
63495,2021,0.2,0.0666666666666667
63495,2022,0.2,0.333333333333333
63495,2023,0.2,0.266666666666667
63495,2024,0.2,0.2
63498,2014,0,0
63498,2015,0,0
63498,2016,0.2,0.333333333333333
63498,2017,0.2,0.266666666666667
63498,2018,0.2,0.2
63498,2019,0.2,0.133333333333333
63498,2020,0.4,0.4
63498,2021,0.2,0.266666666666667
63498,2022,0.2,0.2
63498,2023,0.4,0.466666666666667
63498,2024,0.4,0.333333333333333
63501,2014,0,0
63501,2015,0,0
63501,2016,0,0
63501,2017,0,0
63501,2018,0,0
63501,2019,0.2,0.333333333333333
63501,2020,0.2,0.266666666666667
63501,2021,0.2,0.2
63501,2022,0.2,0.133333333333333
63501,2023,0.4,0.4
63501,2024,0.2,0.266666666666667
63506,2014,0.2,0.333333333333333
63506,2015,0.2,0.266666666666667
63506,2016,0.2,0.2
63506,2017,0.2,0.133333333333333
63506,2018,0.2,0.0666666666666667
63506,2019,0,0
63506,2020,0.2,0.333333333333333
63506,2021,0.2,0.266666666666667
63506,2022,0.2,0.2
63506,2023,0.2,0.133333333333333
63506,2024,0.2,0.0666666666666667
63507,2014,0.6,0.533333333333333
63507,2015,0.4,0.333333333333333
63507,2016,0.2,0.2
63507,2017,0.4,0.466666666666667
63507,2018,0.4,0.333333333333333
63507,2019,0.2,0.2
63507,2020,0.2,0.133333333333333
63507,2021,0.4,0.4
63507,2022,0.2,0.266666666666667
63507,2023,0.2,0.2
63507,2024,0.4,0.466666666666667
63508,2014,0,0
63508,2015,0,0
63508,2016,0,0
63508,2017,0,0
63508,2018,0,0
63508,2019,0.2,0.333333333333333
63508,2020,0.2,0.266666666666667
63508,2021,0.2,0.2
63508,2022,0.2,0.133333333333333
63508,2023,0.4,0.4
63508,2024,0.2,0.266666666666667
63512,2014,0.2,0.133333333333333
63512,2015,0.2,0.0666666666666667
63512,2016,0.2,0.333333333333333
63512,2017,0.2,0.266666666666667
63512,2018,0.2,0.2
63512,2019,0.4,0.466666666666667
63512,2020,0.4,0.333333333333333
63512,2021,0.4,0.533333333333333
63512,2022,0.4,0.4
63512,2023,0.4,0.266666666666667
63512,2024,0.2,0.133333333333333
63514,2014,0.2,0.266666666666667
63514,2015,0.4,0.533333333333333
63514,2016,0.4,0.4
63514,2017,0.6,0.6
63514,2018,0.6,0.733333333333333
63514,2019,0.6,0.533333333333333
63514,2020,0.6,0.666666666666667
63514,2021,0.6,0.466666666666667
63514,2022,0.4,0.266666666666667
63514,2023,0.2,0.133333333333333
63514,2024,0.2,0.0666666666666667
63515,2014,0.2,0.0666666666666667
63515,2015,0,0
63515,2016,0,0
63515,2017,0,0
63515,2018,0.2,0.333333333333333
63515,2019,0.2,0.266666666666667
63515,2020,0.2,0.2
63515,2021,0.2,0.133333333333333
63515,2022,0.4,0.4
63515,2023,0.2,0.266666666666667
63515,2024,0.2,0.2
63516,2014,0.4,0.533333333333333
63516,2015,0.4,0.4
63516,2016,0.4,0.266666666666667
63516,2017,0.2,0.133333333333333
63516,2018,0.2,0.0666666666666667
63516,2019,0,0
63516,2020,0.2,0.333333333333333
63516,2021,0.2,0.266666666666667
63516,2022,0.2,0.2
63516,2023,0.2,0.133333333333333
63516,2024,0.2,0.0666666666666667
63517,2014,0,0
63517,2015,0,0
63517,2016,0.2,0.333333333333333
63517,2017,0.2,0.266666666666667
63517,2018,0.2,0.2
63517,2019,0.2,0.133333333333333
63517,2020,0.2,0.0666666666666667
63517,2021,0,0
63517,2022,0,0
63517,2023,0,0
63517,2024,0,0
63518,2014,0.2,0.133333333333333
63518,2015,0.2,0.0666666666666667
63518,2016,0,0
63518,2017,0,0
63518,2018,0,0
63518,2019,0,0
63518,2020,0.2,0.333333333333333
63518,2021,0.2,0.266666666666667
63518,2022,0.4,0.533333333333333
63518,2023,0.4,0.4
63518,2024,0.4,0.266666666666667
63521,2014,0.4,0.4
63521,2015,0.4,0.266666666666667
63521,2016,0.4,0.466666666666667
63521,2017,0.4,0.333333333333333
63521,2018,0.2,0.2
63521,2019,0.2,0.133333333333333
63521,2020,0.2,0.0666666666666667
63521,2021,0,0
63521,2022,0,0
63521,2023,0,0
63521,2024,0,0
63523,2014,0,0
63523,2015,0,0
63523,2016,0,0
63523,2017,0.2,0.333333333333333
63523,2018,0.2,0.266666666666667
63523,2019,0.2,0.2
63523,2020,0.2,0.133333333333333
63523,2021,0.2,0.0666666666666667
63523,2022,0.2,0.333333333333333
63523,2023,0.4,0.6
63523,2024,0.4,0.466666666666667
63524,2014,0,0
63524,2015,0.2,0.333333333333333
63524,2016,0.2,0.266666666666667
63524,2017,0.4,0.533333333333333
63524,2018,0.6,0.733333333333333
63524,2019,0.6,0.533333333333333
63524,2020,0.6,0.666666666666667
63524,2021,0.6,0.466666666666667
63524,2022,0.4,0.266666666666667
63524,2023,0.2,0.133333333333333
63524,2024,0.2,0.0666666666666667
63525,2014,0.4,0.4
63525,2015,0.4,0.266666666666667
63525,2016,0.2,0.133333333333333
63525,2017,0.2,0.0666666666666667
63525,2018,0,0
63525,2019,0.2,0.333333333333333
63525,2020,0.2,0.266666666666667
63525,2021,0.4,0.533333333333333
63525,2022,0.4,0.4
63525,2023,0.4,0.266666666666667
63525,2024,0.2,0.133333333333333
63530,2014,0,0
63530,2015,0,0
63530,2016,0,0
63530,2017,0,0
63530,2018,0,0
63530,2019,0,0
63530,2020,0,0
63530,2021,0,0
63530,2022,0.2,0.333333333333333
63530,2023,0.2,0.266666666666667
63530,2024,0.2,0.2
63533,2014,0.2,0.133333333333333
63533,2015,0.2,0.0666666666666667
63533,2016,0,0
63533,2017,0,0
63533,2018,0,0
63533,2019,0.2,0.333333333333333
63533,2020,0.2,0.266666666666667
63533,2021,0.2,0.2
63533,2022,0.2,0.133333333333333
63533,2023,0.2,0.0666666666666667
63533,2024,0,0
63535,2014,0.2,0.2
63535,2015,0.2,0.133333333333333
63535,2016,0.2,0.0666666666666667
63535,2017,0,0
63535,2018,0,0
63535,2019,0,0
63535,2020,0.2,0.333333333333333
63535,2021,0.4,0.6
63535,2022,0.6,0.8
63535,2023,0.6,0.6
63535,2024,0.6,0.4
63536,2014,0.2,0.333333333333333
63536,2015,0.2,0.266666666666667
63536,2016,0.2,0.2
63536,2017,0.2,0.133333333333333
63536,2018,0.2,0.0666666666666667
63536,2019,0,0
63536,2020,0,0
63536,2021,0,0
63536,2022,0.2,0.333333333333333
63536,2023,0.2,0.266666666666667
63536,2024,0.2,0.2
63537,2014,0.2,0.333333333333333
63537,2015,0.2,0.266666666666667
63537,2016,0.2,0.2
63537,2017,0.2,0.133333333333333
63537,2018,0.4,0.4
63537,2019,0.2,0.266666666666667
63537,2020,0.2,0.2
63537,2021,0.4,0.466666666666667
63537,2022,0.4,0.333333333333333
63537,2023,0.2,0.2
63537,2024,0.2,0.133333333333333
63540,2014,0,0
63540,2015,0,0
63540,2016,0,0
63540,2017,0,0
63540,2018,0,0
63540,2019,0,0
63540,2020,0,0
63540,2021,0,0
63540,2022,0,0
63540,2023,0,0
63540,2024,0,0
63548,2014,0.2,0.133333333333333
63548,2015,0.2,0.0666666666666667
63548,2016,0,0
63548,2017,0.2,0.333333333333333
63548,2018,0.2,0.266666666666667
63548,2019,0.4,0.533333333333333
63548,2020,0.4,0.4
63548,2021,0.4,0.266666666666667
63548,2022,0.2,0.133333333333333
63548,2023,0.4,0.4
63548,2024,0.2,0.266666666666667
63551,2014,0,0
63551,2015,0,0
63551,2016,0,0
63551,2017,0,0
63551,2018,0,0
63551,2019,0,0
63551,2020,0,0
63551,2021,0.2,0.333333333333333
63551,2022,0.4,0.6
63551,2023,0.4,0.466666666666667
63551,2024,0.4,0.333333333333333
63554,2014,0.4,0.4
63554,2015,0.2,0.266666666666667
63554,2016,0.2,0.2
63554,2017,0.2,0.133333333333333
63554,2018,0.4,0.4
63554,2019,0.2,0.266666666666667
63554,2020,0.2,0.2
63554,2021,0.2,0.133333333333333
63554,2022,0.2,0.0666666666666667
63554,2023,0,0
63554,2024,0,0
63555,2014,0.4,0.4
63555,2015,0.4,0.266666666666667
63555,2016,0.4,0.466666666666667
63555,2017,0.4,0.333333333333333
63555,2018,0.2,0.2
63555,2019,0.4,0.466666666666667
63555,2020,0.4,0.333333333333333
63555,2021,0.2,0.2
63555,2022,0.4,0.466666666666667
63555,2023,0.4,0.333333333333333
63555,2024,0.2,0.2
63557,2014,0.6,0.6
63557,2015,0.4,0.4
63557,2016,0.6,0.6
63557,2017,0.4,0.4
63557,2018,0.4,0.266666666666667
63557,2019,0.4,0.466666666666667
63557,2020,0.4,0.333333333333333
63557,2021,0.2,0.2
63557,2022,0.4,0.466666666666667
63557,2023,0.4,0.333333333333333
63557,2024,0.4,0.533333333333333
63558,2014,0.6,0.6
63558,2015,0.4,0.4
63558,2016,0.4,0.266666666666667
63558,2017,0.4,0.466666666666667
63558,2018,0.4,0.333333333333333
63558,2019,0.4,0.533333333333333
63558,2020,0.4,0.4
63558,2021,0.4,0.266666666666667
63558,2022,0.4,0.466666666666667
63558,2023,0.4,0.333333333333333
63558,2024,0.2,0.2
63559,2014,0.4,0.4
63559,2015,0.6,0.6
63559,2016,0.4,0.4
63559,2017,0.4,0.266666666666667
63559,2018,0.4,0.466666666666667
63559,2019,0.4,0.333333333333333
63559,2020,0.2,0.2
63559,2021,0.4,0.466666666666667
63559,2022,0.4,0.333333333333333
63559,2023,0.2,0.2
63559,2024,0.4,0.466666666666667
63560,2014,0.4,0.4
63560,2015,0.6,0.6
63560,2016,0.4,0.4
63560,2017,0.4,0.266666666666667
63560,2018,0.4,0.466666666666667
63560,2019,0.4,0.333333333333333
63560,2020,0.2,0.2
63560,2021,0.4,0.466666666666667
63560,2022,0.4,0.333333333333333
63560,2023,0.2,0.2
63560,2024,0.4,0.466666666666667
63562,2014,0.6,0.6
63562,2015,0.4,0.4
63562,2016,0.6,0.6
63562,2017,0.4,0.4
63562,2018,0.4,0.266666666666667
63562,2019,0.4,0.466666666666667
63562,2020,0.4,0.333333333333333
63562,2021,0.2,0.2
63562,2022,0.4,0.466666666666667
63562,2023,0.4,0.333333333333333
63562,2024,0.2,0.2
63563,2014,0.6,0.6
63563,2015,0.4,0.4
63563,2016,0.6,0.6
63563,2017,0.4,0.4
63563,2018,0.4,0.266666666666667
63563,2019,0.4,0.466666666666667
63563,2020,0.4,0.333333333333333
63563,2021,0.4,0.533333333333333
63563,2022,0.4,0.4
63563,2023,0.6,0.6
63563,2024,0.4,0.4
63564,2014,0.6,0.6
63564,2015,0.6,0.733333333333333
63564,2016,0.6,0.533333333333333
63564,2017,0.6,0.666666666666667
63564,2018,0.6,0.466666666666667
63564,2019,0.6,0.6
63564,2020,0.4,0.4
63564,2021,0.4,0.266666666666667
63564,2022,0.4,0.466666666666667
63564,2023,0.4,0.333333333333333
63564,2024,0.2,0.2
63565,2014,0.4,0.4
63565,2015,0.6,0.6
63565,2016,0.4,0.4
63565,2017,0.4,0.266666666666667
63565,2018,0.4,0.466666666666667
63565,2019,0.4,0.333333333333333
63565,2020,0.4,0.533333333333333
63565,2021,0.6,0.733333333333333
63565,2022,0.6,0.533333333333333
63565,2023,0.4,0.333333333333333
63565,2024,0.6,0.533333333333333
63566,2014,0.4,0.4
63566,2015,0.6,0.6
63566,2016,0.4,0.4
63566,2017,0.4,0.266666666666667
63566,2018,0.4,0.466666666666667
63566,2019,0.4,0.333333333333333
63566,2020,0.2,0.2
63566,2021,0.4,0.466666666666667
63566,2022,0.4,0.333333333333333
63566,2023,0.4,0.533333333333333
63566,2024,0.4,0.4
63567,2014,0.4,0.4
63567,2015,0.4,0.266666666666667
63567,2016,0.4,0.466666666666667
63567,2017,0.4,0.333333333333333
63567,2018,0.2,0.2
63567,2019,0.4,0.466666666666667
63567,2020,0.4,0.333333333333333
63567,2021,0.4,0.533333333333333
63567,2022,0.4,0.4
63567,2023,0.6,0.6
63567,2024,0.6,0.733333333333333
63568,2014,0.6,0.6
63568,2015,0.4,0.4
63568,2016,0.6,0.6
63568,2017,0.4,0.4
63568,2018,0.4,0.266666666666667
63568,2019,0.2,0.133333333333333
63568,2020,0.4,0.4
63568,2021,0.2,0.266666666666667
63568,2022,0.2,0.2
63568,2023,0.4,0.466666666666667
63568,2024,0.4,0.333333333333333
63569,2014,0.6,0.6
63569,2015,0.4,0.4
63569,2016,0.4,0.266666666666667
63569,2017,0.4,0.466666666666667
63569,2018,0.4,0.333333333333333
63569,2019,0.4,0.533333333333333
63569,2020,0.6,0.733333333333333
63569,2021,0.6,0.533333333333333
63569,2022,0.4,0.333333333333333
63569,2023,0.6,0.533333333333333
63569,2024,0.4,0.333333333333333
63570,2014,0.4,0.333333333333333
63570,2015,0.2,0.2
63570,2016,0.4,0.466666666666667
63570,2017,0.4,0.333333333333333
63570,2018,0.2,0.2
63570,2019,0.2,0.133333333333333
63570,2020,0.2,0.0666666666666667
63570,2021,0.2,0.333333333333333
63570,2022,0.2,0.266666666666667
63570,2023,0.2,0.2
63570,2024,0.4,0.466666666666667
63571,2014,0.4,0.466666666666667
63571,2015,0.4,0.333333333333333
63571,2016,0.2,0.2
63571,2017,0.4,0.466666666666667
63571,2018,0.4,0.333333333333333
63571,2019,0.2,0.2
63571,2020,0.4,0.466666666666667
63571,2021,0.6,0.666666666666667
63571,2022,0.4,0.466666666666667
63571,2023,0.4,0.333333333333333
63571,2024,0.6,0.533333333333333
63572,2014,0.2,0.2
63572,2015,0.4,0.466666666666667
63572,2016,0.4,0.333333333333333
63572,2017,0.2,0.2
63572,2018,0.4,0.466666666666667
63572,2019,0.4,0.333333333333333
63572,2020,0.2,0.2
63572,2021,0.4,0.466666666666667
63572,2022,0.6,0.666666666666667
63572,2023,0.4,0.466666666666667
63572,2024,0.4,0.333333333333333
63573,2014,0.2,0.2
63573,2015,0.4,0.466666666666667
63573,2016,0.4,0.333333333333333
63573,2017,0.2,0.2
63573,2018,0.4,0.466666666666667
63573,2019,0.4,0.333333333333333
63573,2020,0.2,0.2
63573,2021,0.4,0.466666666666667
63573,2022,0.6,0.666666666666667
63573,2023,0.4,0.466666666666667
63573,2024,0.4,0.333333333333333
63574,2014,0.4,0.4
63574,2015,0.6,0.6
63574,2016,0.4,0.4
63574,2017,0.4,0.266666666666667
63574,2018,0.2,0.133333333333333
63574,2019,0.4,0.4
63574,2020,0.2,0.266666666666667
63574,2021,0.2,0.2
63574,2022,0.4,0.466666666666667
63574,2023,0.4,0.333333333333333
63574,2024,0.4,0.533333333333333
63575,2014,0.4,0.4
63575,2015,0.6,0.6
63575,2016,0.4,0.4
63575,2017,0.4,0.266666666666667
63575,2018,0.4,0.466666666666667
63575,2019,0.4,0.333333333333333
63575,2020,0.4,0.533333333333333
63575,2021,0.4,0.4
63575,2022,0.4,0.266666666666667
63575,2023,0.4,0.466666666666667
63575,2024,0.4,0.333333333333333
63576,2014,0.4,0.4
63576,2015,0.6,0.6
63576,2016,0.4,0.4
63576,2017,0.4,0.266666666666667
63576,2018,0.4,0.466666666666667
63576,2019,0.4,0.333333333333333
63576,2020,0.4,0.533333333333333
63576,2021,0.4,0.4
63576,2022,0.4,0.266666666666667
63576,2023,0.4,0.466666666666667
63576,2024,0.4,0.333333333333333
63577,2014,0.6,0.6
63577,2015,0.4,0.4
63577,2016,0.6,0.6
63577,2017,0.4,0.4
63577,2018,0.4,0.266666666666667
63577,2019,0.4,0.466666666666667
63577,2020,0.4,0.333333333333333
63577,2021,0.2,0.2
63577,2022,0.4,0.466666666666667
63577,2023,0.4,0.333333333333333
63577,2024,0.4,0.533333333333333
63578,2014,0.4,0.4
63578,2015,0.6,0.6
63578,2016,0.4,0.4
63578,2017,0.4,0.266666666666667
63578,2018,0.4,0.466666666666667
63578,2019,0.4,0.333333333333333
63578,2020,0.2,0.2
63578,2021,0.4,0.466666666666667
63578,2022,0.4,0.333333333333333
63578,2023,0.4,0.533333333333333
63578,2024,0.4,0.4
63579,2014,0.6,0.6
63579,2015,0.4,0.4
63579,2016,0.6,0.6
63579,2017,0.4,0.4
63579,2018,0.4,0.266666666666667
63579,2019,0.4,0.466666666666667
63579,2020,0.4,0.333333333333333
63579,2021,0.2,0.2
63579,2022,0.2,0.133333333333333
63579,2023,0.4,0.4
63579,2024,0.2,0.266666666666667
63580,2014,0.4,0.4
63580,2015,0.6,0.6
63580,2016,0.4,0.4
63580,2017,0.4,0.266666666666667
63580,2018,0.4,0.466666666666667
63580,2019,0.4,0.333333333333333
63580,2020,0.2,0.2
63580,2021,0.4,0.466666666666667
63580,2022,0.4,0.333333333333333
63580,2023,0.2,0.2
63580,2024,0.4,0.466666666666667
63581,2014,0.4,0.4
63581,2015,0.6,0.6
63581,2016,0.4,0.4
63581,2017,0.4,0.266666666666667
63581,2018,0.4,0.466666666666667
63581,2019,0.4,0.333333333333333
63581,2020,0.2,0.2
63581,2021,0.4,0.466666666666667
63581,2022,0.4,0.333333333333333
63581,2023,0.2,0.2
63581,2024,0.4,0.466666666666667
63582,2014,0.2,0.266666666666667
63582,2015,0.4,0.533333333333333
63582,2016,0.4,0.4
63582,2017,0.4,0.266666666666667
63582,2018,0.4,0.466666666666667
63582,2019,0.4,0.333333333333333
63582,2020,0.4,0.533333333333333
63582,2021,0.4,0.4
63582,2022,0.4,0.266666666666667
63582,2023,0.4,0.466666666666667
63582,2024,0.4,0.333333333333333
63585,2014,0.6,0.6
63585,2015,0.4,0.4
63585,2016,0.6,0.6
63585,2017,0.4,0.4
63585,2018,0.4,0.266666666666667
63585,2019,0.4,0.466666666666667
63585,2020,0.4,0.333333333333333
63585,2021,0.2,0.2
63585,2022,0.4,0.466666666666667
63585,2023,0.4,0.333333333333333
63585,2024,0.4,0.533333333333333
63586,2014,0.2,0.2
63586,2015,0.4,0.466666666666667
63586,2016,0.4,0.333333333333333
63586,2017,0.2,0.2
63586,2018,0.2,0.133333333333333
63586,2019,0.2,0.0666666666666667
63586,2020,0.2,0.333333333333333
63586,2021,0.2,0.266666666666667
63586,2022,0.4,0.533333333333333
63586,2023,0.6,0.733333333333333
63586,2024,0.6,0.533333333333333
63587,2014,0.4,0.333333333333333
63587,2015,0.2,0.2
63587,2016,0.4,0.466666666666667
63587,2017,0.4,0.333333333333333
63587,2018,0.2,0.2
63587,2019,0.2,0.133333333333333
63587,2020,0.4,0.4
63587,2021,0.2,0.266666666666667
63587,2022,0.4,0.533333333333333
63587,2023,0.6,0.733333333333333
63587,2024,0.6,0.533333333333333
63588,2014,0.4,0.4
63588,2015,0.6,0.6
63588,2016,0.4,0.4
63588,2017,0.4,0.266666666666667
63588,2018,0.2,0.133333333333333
63588,2019,0.4,0.4
63588,2020,0.2,0.266666666666667
63588,2021,0.2,0.2
63588,2022,0.4,0.466666666666667
63588,2023,0.4,0.333333333333333
63588,2024,0.2,0.2
63589,2014,0.4,0.466666666666667
63589,2015,0.4,0.333333333333333
63589,2016,0.2,0.2
63589,2017,0.4,0.466666666666667
63589,2018,0.4,0.333333333333333
63589,2019,0.2,0.2
63589,2020,0.2,0.133333333333333
63589,2021,0.4,0.4
63589,2022,0.2,0.266666666666667
63589,2023,0.2,0.2
63589,2024,0.4,0.466666666666667
63590,2014,0.4,0.466666666666667
63590,2015,0.4,0.333333333333333
63590,2016,0.2,0.2
63590,2017,0.4,0.466666666666667
63590,2018,0.4,0.333333333333333
63590,2019,0.2,0.2
63590,2020,0.2,0.133333333333333
63590,2021,0.2,0.0666666666666667
63590,2022,0.2,0.333333333333333
63590,2023,0.2,0.266666666666667
63590,2024,0.2,0.2
63591,2014,0.4,0.266666666666667
63591,2015,0.4,0.466666666666667
63591,2016,0.4,0.333333333333333
63591,2017,0.2,0.2
63591,2018,0.2,0.133333333333333
63591,2019,0.2,0.0666666666666667
63591,2020,0.2,0.333333333333333
63591,2021,0.2,0.266666666666667
63591,2022,0.2,0.2
63591,2023,0.4,0.466666666666667
63591,2024,0.4,0.333333333333333
63592,2014,0,0
63592,2015,0,0
63592,2016,0,0
63592,2017,0,0
63592,2018,0,0
63592,2019,0,0
63592,2020,0,0
63592,2021,0,0
63592,2022,0,0
63592,2023,0,0
63592,2024,0,0
63593,2014,0.4,0.333333333333333
63593,2015,0.2,0.2
63593,2016,0.4,0.466666666666667
63593,2017,0.4,0.333333333333333
63593,2018,0.4,0.533333333333333
63593,2019,0.4,0.4
63593,2020,0.4,0.266666666666667
63593,2021,0.2,0.133333333333333
63593,2022,0.2,0.0666666666666667
63593,2023,0.2,0.333333333333333
63593,2024,0.2,0.266666666666667
63594,2014,0.4,0.333333333333333
63594,2015,0.2,0.2
63594,2016,0.4,0.466666666666667
63594,2017,0.4,0.333333333333333
63594,2018,0.2,0.2
63594,2019,0.4,0.466666666666667
63594,2020,0.4,0.333333333333333
63594,2021,0.2,0.2
63594,2022,0.4,0.466666666666667
63594,2023,0.4,0.333333333333333
63594,2024,0.2,0.2
63595,2014,0.4,0.466666666666667
63595,2015,0.4,0.333333333333333
63595,2016,0.2,0.2
63595,2017,0.2,0.133333333333333
63595,2018,0.4,0.4
63595,2019,0.2,0.266666666666667
63595,2020,0.2,0.2
63595,2021,0.4,0.466666666666667
63595,2022,0.4,0.333333333333333
63595,2023,0.2,0.2
63595,2024,0.2,0.133333333333333
63596,2014,0.4,0.4
63596,2015,0.6,0.6
63596,2016,0.4,0.4
63596,2017,0.4,0.266666666666667
63596,2018,0.4,0.466666666666667
63596,2019,0.4,0.333333333333333
63596,2020,0.2,0.2
63596,2021,0.4,0.466666666666667
63596,2022,0.4,0.333333333333333
63596,2023,0.4,0.533333333333333
63596,2024,0.4,0.4
63597,2014,0.4,0.466666666666667
63597,2015,0.4,0.333333333333333
63597,2016,0.2,0.2
63597,2017,0.2,0.133333333333333
63597,2018,0.4,0.4
63597,2019,0.2,0.266666666666667
63597,2020,0.2,0.2
63597,2021,0.2,0.133333333333333
63597,2022,0.4,0.4
63597,2023,0.2,0.266666666666667
63597,2024,0.2,0.2
63598,2014,0.2,0.2
63598,2015,0.4,0.466666666666667
63598,2016,0.4,0.333333333333333
63598,2017,0.2,0.2
63598,2018,0.4,0.466666666666667
63598,2019,0.4,0.333333333333333
63598,2020,0.2,0.2
63598,2021,0.4,0.466666666666667
63598,2022,0.4,0.333333333333333
63598,2023,0.2,0.2
63598,2024,0.4,0.466666666666667
63599,2014,0.4,0.4
63599,2015,0.6,0.6
63599,2016,0.4,0.4
63599,2017,0.4,0.266666666666667
63599,2018,0.4,0.466666666666667
63599,2019,0.4,0.333333333333333
63599,2020,0.2,0.2
63599,2021,0.2,0.133333333333333
63599,2022,0.4,0.4
63599,2023,0.2,0.266666666666667
63599,2024,0.2,0.2
63600,2014,0.4,0.333333333333333
63600,2015,0.2,0.2
63600,2016,0.4,0.466666666666667
63600,2017,0.4,0.333333333333333
63600,2018,0.2,0.2
63600,2019,0.2,0.133333333333333
63600,2020,0.2,0.0666666666666667
63600,2021,0,0
63600,2022,0.2,0.333333333333333
63600,2023,0.4,0.6
63600,2024,0.4,0.466666666666667
63601,2014,0.4,0.4
63601,2015,0.6,0.6
63601,2016,0.4,0.4
63601,2017,0.4,0.266666666666667
63601,2018,0.4,0.466666666666667
63601,2019,0.4,0.333333333333333
63601,2020,0.2,0.2
63601,2021,0.2,0.133333333333333
63601,2022,0.4,0.4
63601,2023,0.2,0.266666666666667
63601,2024,0.2,0.2
63602,2014,0.4,0.4
63602,2015,0.6,0.6
63602,2016,0.4,0.4
63602,2017,0.4,0.266666666666667
63602,2018,0.2,0.133333333333333
63602,2019,0.2,0.0666666666666667
63602,2020,0.2,0.333333333333333
63602,2021,0.2,0.266666666666667
63602,2022,0.2,0.2
63602,2023,0.4,0.466666666666667
63602,2024,0.4,0.333333333333333
63603,2014,0.6,0.6
63603,2015,0.4,0.4
63603,2016,0.4,0.266666666666667
63603,2017,0.4,0.466666666666667
63603,2018,0.4,0.333333333333333
63603,2019,0.4,0.533333333333333
63603,2020,0.4,0.4
63603,2021,0.4,0.266666666666667
63603,2022,0.4,0.466666666666667
63603,2023,0.4,0.333333333333333
63603,2024,0.4,0.533333333333333
63604,2014,0.6,0.6
63604,2015,0.4,0.4
63604,2016,0.4,0.266666666666667
63604,2017,0.4,0.466666666666667
63604,2018,0.4,0.333333333333333
63604,2019,0.4,0.533333333333333
63604,2020,0.4,0.4
63604,2021,0.6,0.6
63604,2022,0.4,0.4
63604,2023,0.6,0.6
63604,2024,0.4,0.4
63605,2014,0.6,0.6
63605,2015,0.8,0.733333333333333
63605,2016,0.6,0.466666666666667
63605,2017,0.4,0.266666666666667
63605,2018,0.4,0.466666666666667
63605,2019,0.4,0.333333333333333
63605,2020,0.2,0.2
63605,2021,0.4,0.466666666666667
63605,2022,0.4,0.333333333333333
63605,2023,0.4,0.533333333333333
63605,2024,0.4,0.4
63607,2014,0.4,0.4
63607,2015,0.6,0.6
63607,2016,0.4,0.4
63607,2017,0.4,0.266666666666667
63607,2018,0.4,0.466666666666667
63607,2019,0.4,0.333333333333333
63607,2020,0.2,0.2
63607,2021,0.4,0.466666666666667
63607,2022,0.4,0.333333333333333
63607,2023,0.2,0.2
63607,2024,0.4,0.466666666666667
63608,2014,0,0
63608,2015,0,0
63608,2016,0,0
63608,2017,0,0
63608,2018,0,0
63608,2019,0,0
63608,2020,0.2,0.333333333333333
63608,2021,0.2,0.266666666666667
63608,2022,0.2,0.2
63608,2023,0.2,0.133333333333333
63608,2024,0.2,0.0666666666666667
63609,2014,0.4,0.4
63609,2015,0.6,0.6
63609,2016,0.4,0.4
63609,2017,0.4,0.266666666666667
63609,2018,0.4,0.466666666666667
63609,2019,0.4,0.333333333333333
63609,2020,0.2,0.2
63609,2021,0.4,0.466666666666667
63609,2022,0.4,0.333333333333333
63609,2023,0.2,0.2
63609,2024,0.4,0.466666666666667
63610,2014,0.4,0.466666666666667
63610,2015,0.4,0.333333333333333
63610,2016,0.2,0.2
63610,2017,0.4,0.466666666666667
63610,2018,0.4,0.333333333333333
63610,2019,0.2,0.2
63610,2020,0.2,0.133333333333333
63610,2021,0.4,0.4
